topic_id,axis,parent_category_id,parent_label_zh,parent_label_en,topic_name_zh,topic_name_en,definition_zh,definition_en,language,aliases,positive_evidence,negative_evidence,support_count,prototype_document_ids,prototype_titles,granularity_level,status,cluster_stability_nmi,parent_silhouette,direct_match_threshold,review_match_threshold,version,discovery_source
TR-T45-ZH-900,technical,T45,文献计量与技术态势研判,Bibliometrics and Technology-Trend Assessment,文献计量与技术态势研判（未细分）,Bibliometrics and Technology-Trend Assessment (Unresolved Subtopic),证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],"['发展态势', '技术态势', '前沿分析', '趋势分析']",2,"['ZH_0023', 'ZH_0801']","['全球高超声速技术发展态势分析', '拓展新时期拉美科技合作——以中国科学院对拉美地区科技合作为例']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
TR-T46-ZH-001,technical,T46,理论机制、制度设计与政策路径,"Theoretical Mechanisms, Institutional Design and Policy Pathways",理论框架与概念路径分析,Theoretical Framework and Conceptual Path Analysis,属于“理论机制、制度设计与政策路径”父类，核心边界由理论框架、TOE框架、分析框架等证据确定。,"A seeded fine-grained topic under Theoretical Mechanisms, Institutional Design and Policy Pathways.",zh,"['理论框架', 'TOE框架', '分析框架']","['理论框架', 'TOE框架', '分析框架']","['制度设计', '政策路径', '治理机制', '治理路径']",6,"['ZH_0066', 'ZH_0833', 'ZH_0479', 'ZH_0192', 'ZH_0022']","['基于行动者网络的生态旅游地多元主体冲突的演变及形成机制——以湖北省神农架为例', '景区智慧旅游设施的优化布局——以泉州古城为例', '中国金融中心的等级制网络分析——以改革开放以来资本市场中介的成长为例', '分布式智能电网的理论发展与技术体系', '“技术—组织—环境”视域下数字经济赋能低碳转型发展的路径']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
TR-T46-ZH-002,technical,T46,理论机制、制度设计与政策路径,"Theoretical Mechanisms, Institutional Design and Policy Pathways",制度设计、政策路径与治理机制,"Institutional Design, Policy Paths and Governance Mechanisms",属于“理论机制、制度设计与政策路径”父类，核心边界由制度设计、政策路径、治理机制、治理路径等证据确定。,"A seeded fine-grained topic under Theoretical Mechanisms, Institutional Design and Policy Pathways.",zh,"['制度设计', '政策路径', '治理机制', '治理路径']","['制度设计', '政策路径', '治理机制', '治理路径']","['理论框架', 'TOE框架', '分析框架']",3,"['ZH_0072', 'ZH_0574', 'ZH_0723']","['新阶段美国清洁能源战略解构与比较研究', '京津冀跨域治理和协同发展的重大政策实践', '农业循环经济主体行为博弈与协同优势分析——兼论政府发展农业循环经济的制度设计']",3,reviewed,1.0,,0.5336,0.4036,8.0,v8_seeded_boundary_topic
TR-T46-ZH-003,technical,T46,理论机制、制度设计与政策路径,"Theoretical Mechanisms, Institutional Design and Policy Pathways",作用机制与形成机理分析,Mechanism and Formation-Process Analysis,属于“理论机制、制度设计与政策路径”父类，核心边界由作用机制、形成机制、影响机制等证据确定。,"A seeded fine-grained topic under Theoretical Mechanisms, Institutional Design and Policy Pathways.",zh,"['作用机制', '形成机制', '影响机制']","['作用机制', '形成机制', '影响机制']","['理论框架', 'TOE框架', '分析框架']",9,"['ZH_0820', 'ZH_0753', 'ZH_0150', 'ZH_0630', 'ZH_0365']","['节假日旅游流时空分异及其形成机制——以云南省为例', '城市用地扩张与生态环境保护的交互作用研究——以长株潭城市群为例', '廊道旅游地空间网络结构及其形成机制', '会展企业微观集聚研究——以广州市流花地区为例', '土地出让价格对国土空间格局演变的作用机制与空间效应——以长三角地区为例']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
TR-T47-ZH-900,technical,T47,数字孪生、软件平台与系统架构,"Digital Twins, Software Platforms and System Architecture",数字孪生、软件平台与系统架构（未细分）,"Digital Twins, Software Platforms and System Architecture (Unresolved Subtopic)",证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],[],5,"['ZH_0928', 'ZH_0758', 'ZH_0866', 'ZH_0728', 'ZH_0249']","['数字孪生技术在船舶综合电力系统中的应用前景与关键技术', '基于数字孪生的配电自动化终端设备状态评价与故障预判', '电动汽车直流充电桩自动化测试平台的设计与应用', '云计算的价值创造及其机理', '适用于混合风电场频率电压支撑的分布式自适应解耦控制']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
TR-T48-ZH-001,technical,T48,空间统计、GIS与分区分析,"Spatial Statistics, GIS and Zoning Analysis",Moran指数与空间自相关分析,Moran Index and Spatial Autocorrelation,属于“空间统计、GIS与分区分析”父类，核心边界由空间自相关、Moran、莫兰指数等证据确定。,"A seeded fine-grained topic under Spatial Statistics, GIS and Zoning Analysis.",zh,"['空间自相关', 'Moran', '莫兰指数']","['空间自相关', 'Moran', '莫兰指数']","['ArcGIS', 'GIS', '空间格局', '分区治理']",11,"['ZH_0818', 'ZH_0878', 'ZH_0614', 'ZH_0455', 'ZH_0715']","['黄河下游沿岸县域经济发展的空间分异', '基于CD-ESDA模型的中国产业用水增长质量的时空格局分析', '基于PCA-ESDA的中国省域旅游经济时空差异分析', '青藏地区农牧企业区位特征变化及影响因素', '中国抖音直播带货行业发展的空间分异及影响因素']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
TR-T48-ZH-002,technical,T48,空间统计、GIS与分区分析,"Spatial Statistics, GIS and Zoning Analysis",GIS空间格局与分区分析,GIS Spatial Pattern and Zoning Analysis,属于“空间统计、GIS与分区分析”父类，核心边界由ArcGIS、GIS、空间格局、分区治理、空间分异等证据确定。,"A seeded fine-grained topic under Spatial Statistics, GIS and Zoning Analysis.",zh,"['ArcGIS', 'GIS', '空间格局', '分区治理', '空间分异']","['ArcGIS', 'GIS', '空间格局', '分区治理', '空间分异']","['空间自相关', 'Moran', '莫兰指数']",40,"['ZH_0834', 'ZH_0429', 'ZH_0601', 'ZH_0663', 'ZH_0137']","['基于县域的福建省经济空间格局演化', '基于协同发展的长三角城市群空间格局研究', '郑州都市区镇域经济差异的空间分析', '我国中心城市金融集聚水平与空间格局研究', '中部农区村域农民专业合作社时空分异及影响因素']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
TR-T48-ZH-003,technical,T48,空间统计、GIS与分区分析,"Spatial Statistics, GIS and Zoning Analysis",地理探测器与空间异质性分析,Geodetector and Spatial Heterogeneity Analysis,属于“空间统计、GIS与分区分析”父类，核心边界由地理探测器、空间异质性等证据确定。,"A seeded fine-grained topic under Spatial Statistics, GIS and Zoning Analysis.",zh,"['地理探测器', '空间异质性']","['地理探测器', '空间异质性']","['空间自相关', 'Moran', '莫兰指数']",5,"['ZH_0606', 'ZH_0367', 'ZH_0378', 'ZH_0156', 'ZH_0372']","['中国省级以上开发区空间分布特征及影响因素', '新疆物流企业时空分布特征及其影响因素', '业态分类视角下湖南省乡村旅游产业空间分布特征及影响机理', '长三角城市群高铁与民航服务网络空间特征及其影响因素', '长三角地区国土开发强度与城市宜居性的适配及其影响因素']",3,stable,1.0,,0.4616,0.3316,8.0,v8_seeded_boundary_topic
TR-T48-ZH-900,technical,T48,空间统计、GIS与分区分析,"Spatial Statistics, GIS and Zoning Analysis",空间统计、GIS与分区分析（未细分）,"Spatial Statistics, GIS and Zoning Analysis (Unresolved Subtopic)",证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],"['空间自相关', 'Moran', '莫兰指数']",7,"['ZH_0900', 'ZH_0854', 'ZH_0775', 'ZH_0841', 'ZH_0887']","['空间尺度对城市竞标地租理论的适用性影响分析——以深圳经济特区为例', '基于GIS空间统计的县级商业布局模式及形成机理研究——以吉林省乾安县城为例', '流视角下中国铁路交通联系空间模拟与格局解析', '天津市经济发展的重心空间演变及未来展望', '基于主体功能区划方法的长株潭城市群核心区交通优势度评价']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
TR-T49-ZH-001,technical,T49,控制策略与稳定性分析,Control Strategies and Stability Analysis,低电压穿越与故障穿越控制,Low-Voltage and Fault Ride-Through Control,属于“控制策略与稳定性分析”父类，核心边界由低电压穿越、故障穿越、低穿等证据确定。,A seeded fine-grained topic under Control Strategies and Stability Analysis.,zh,"['低电压穿越', '故障穿越', '低穿']","['低电压穿越', '故障穿越', '低穿']","['构网', '下垂控制', '虚拟同步机', '虚拟振荡器']",5,"['ZH_0277', 'ZH_0227', 'ZH_0043', 'ZH_0822', 'ZH_0016']","['基于锁相环相位补偿的光伏逆变器低电压穿越快速无功控制', '锁相环动态对切换延迟导致的暂态过电压的影响', '计及SOC影响的电化学储能系统低电压穿越控制策略', '基于谐波特性的光伏孤岛与低电压穿越同步检测方法', '接入换流站的新能源交流汇集系统低电压穿越方法']",3,stable,1.0,,0.4613,0.3313,8.0,v8_seeded_boundary_topic
TR-T49-ZH-002,technical,T49,控制策略与稳定性分析,Control Strategies and Stability Analysis,构网、下垂与虚拟同步控制,"Grid-Forming, Droop and Virtual-Synchronous Control",属于“控制策略与稳定性分析”父类，核心边界由构网、下垂控制、虚拟同步机、虚拟振荡器等证据确定。,A seeded fine-grained topic under Control Strategies and Stability Analysis.,zh,"['构网', '下垂控制', '虚拟同步机', '虚拟振荡器']","['构网', '下垂控制', '虚拟同步机', '虚拟振荡器']","['低电压穿越', '故障穿越', '低穿']",8,"['ZH_0964', 'ZH_0013', 'ZH_0241', 'ZH_0010', 'ZH_0897']","['一种直流微电网多光伏变换器新型功率分配策略', '构网型下垂控制中虚拟阻抗的作用、改进及研究前景分析', '基于事件触发的动态一致性馈线负载均衡控制策略', '面向构网逆变器的虚拟振荡器控制技术:统一设计框架与关键问题探讨', '电力系统变流器构网控制技术的现状与发展趋势']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
TR-T49-ZH-003,technical,T49,控制策略与稳定性分析,Control Strategies and Stability Analysis,暂态、小信号与电压稳定性分析,"Transient, Small-Signal and Voltage Stability Analysis",属于“控制策略与稳定性分析”父类，核心边界由暂态稳定、稳定性分析、小信号稳定、电压稳定等证据确定。,A seeded fine-grained topic under Control Strategies and Stability Analysis.,zh,"['暂态稳定', '稳定性分析', '小信号稳定', '电压稳定']","['暂态稳定', '稳定性分析', '小信号稳定', '电压稳定']","['低电压穿越', '故障穿越', '低穿']",18,"['ZH_0235', 'ZH_0269', 'ZH_0278', 'ZH_0226', 'ZH_0599']","['新能源经柔直外送系统的暂态同步稳定性分析', '基于重复控制的MMC交直流阻抗建模与稳定性分析', '应用多参数协同自适应方法的虚拟同步发电机控制策略', '直流微网系统小干扰稳定性分析及有源阻尼控制', '高速铁路客货混跑车网耦合系统电气稳定性研究']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
TR-T49-ZH-900,technical,T49,控制策略与稳定性分析,Control Strategies and Stability Analysis,控制策略与稳定性分析（未细分）,Control Strategies and Stability Analysis (Unresolved Subtopic),证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],"['低电压穿越', '故障穿越', '低穿']",24,"['ZH_0331', 'ZH_0344', 'ZH_0353', 'ZH_0768', 'ZH_0312']","['提升特高压直流系统送端频率稳定性的协调控制策略', '考虑电动汽车灵活储能的交直流混合微电网功率协调控制策略', '基于MMC的光伏直流升压并网系统故障分析及限流控制策略', '多功能并网变换器容量优化控制策略', '基于滑模一致性的多并联互联变流器分布式鲁棒功率控制策略']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
TR-T03-ZH-900,technical,T03,临床观察性队列与回顾性分析,Clinical Observational Cohort and Retrospective Analysis,临床观察性队列与回顾性分析（父主题）,Clinical Observational Cohort and Retrospective Analysis (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T04-ZH-900,technical,T04,随机对照与干预试验,Randomized Controlled and Intervention Trials,随机对照与干预试验（父主题）,Randomized Controlled and Intervention Trials (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T05-ZH-900,technical,T05,系统综述与Meta分析,Systematic Review and Meta-analysis,系统综述与Meta分析（父主题）,Systematic Review and Meta-analysis (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T08-ZH-900,technical,T08,细胞分子与生化实验,"Cellular, Molecular and Biochemical Experiments",细胞分子与生化实验（父主题）,"Cellular, Molecular and Biochemical Experiments (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T09-ZH-900,technical,T09,组学测序与生物信息分析,Omics Sequencing and Bioinformatics,组学测序与生物信息分析（父主题）,Omics Sequencing and Bioinformatics (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T10-ZH-900,technical,T10,病理组织与免疫组化诊断,Histopathology and Immunohistochemical Diagnosis,病理组织与免疫组化诊断（父主题）,Histopathology and Immunohistochemical Diagnosis (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T15-ZH-900,technical,T15,第一性原理与原子分子模拟,First-Principles and Atomistic Simulation,第一性原理与原子分子模拟（父主题）,First-Principles and Atomistic Simulation (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T18-ZH-900,technical,T18,化学合成与催化反应,Chemical Synthesis and Catalytic Reactions,化学合成与催化反应（父主题）,Chemical Synthesis and Catalytic Reactions (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T19-ZH-900,technical,T19,环境处理与资源回收工艺,Environmental Treatment and Resource-Recovery Processes,环境处理与资源回收工艺（父主题）,Environmental Treatment and Resource-Recovery Processes (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T22-ZH-900,technical,T22,动物模型与药理干预实验,Animal Models and Pharmacological Intervention,动物模型与药理干预实验（父主题）,Animal Models and Pharmacological Intervention (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T23-ZH-900,technical,T23,微生物培养与宏基因组分析,Microbial Culture and Metagenomic Analysis,微生物培养与宏基因组分析（父主题）,Microbial Culture and Metagenomic Analysis (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T24-ZH-900,technical,T24,遗传关联与PCR分子检测,Genetic Association and PCR-Based Molecular Detection,遗传关联与PCR分子检测（父主题）,Genetic Association and PCR-Based Molecular Detection (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T28-ZH-900,technical,T28,其他实验与综合研究方法,Other Experimental and Integrated Methods,其他实验与综合研究方法（父主题）,Other Experimental and Integrated Methods (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T29-ZH-900,technical,T29,野外采样与生态调查,Field Sampling and Ecological Surveys,野外采样与生态调查（父主题）,Field Sampling and Ecological Surveys (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T31-ZH-900,technical,T31,理化分析与定量测定,Physicochemical Analysis and Quantitative Measurement,理化分析与定量测定（父主题）,Physicochemical Analysis and Quantitative Measurement (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T33-ZH-900,technical,T33,生物行为与生理比较实验,Behavioral and Physiological Comparative Experiments,生物行为与生理比较实验（父主题）,Behavioral and Physiological Comparative Experiments (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T28-EN-900,technical,T28,其他实验与综合研究方法,Other Experimental and Integrated Methods,其他实验与综合研究方法（父主题）,Other Experimental and Integrated Methods (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T32-EN-900,technical,T32,工程系统设计与方案优化,Engineering System Design and Scheme Optimization,工程系统设计与方案优化（父主题）,Engineering System Design and Scheme Optimization (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T34-EN-900,technical,T34,聚类、关联规则与模式识别,"Clustering, Association Rules and Pattern Recognition",聚类、关联规则与模式识别（父主题）,"Clustering, Association Rules and Pattern Recognition (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T35-EN-900,technical,T35,时序预测与状态估计,Time-Series Forecasting and State Estimation,时序预测与状态估计（父主题）,Time-Series Forecasting and State Estimation (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T36-EN-900,technical,T36,故障诊断、定位与保护算法,"Fault Diagnosis, Localization and Protection Algorithms",故障诊断、定位与保护算法（父主题）,"Fault Diagnosis, Localization and Protection Algorithms (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T37-EN-900,technical,T37,优化调度与数学规划,Optimization Scheduling and Mathematical Programming,优化调度与数学规划（父主题）,Optimization Scheduling and Mathematical Programming (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T38-EN-900,technical,T38,博弈论、市场机制与多主体决策,"Game Theory, Market Mechanisms and Multi-Agent Decision-Making",博弈论、市场机制与多主体决策（父主题）,"Game Theory, Market Mechanisms and Multi-Agent Decision-Making (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T39-EN-900,technical,T39,鲁棒、随机与不确定性优化,"Robust, Stochastic and Uncertainty Optimization",鲁棒、随机与不确定性优化（父主题）,"Robust, Stochastic and Uncertainty Optimization (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T40-EN-900,technical,T40,电力系统建模、潮流与等值计算,"Power-System Modeling, Power Flow and Equivalencing",电力系统建模、潮流与等值计算（父主题）,"Power-System Modeling, Power Flow and Equivalencing (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T41-EN-900,technical,T41,指标体系与综合评价,Indicator Systems and Comprehensive Evaluation,指标体系与综合评价（父主题）,Indicator Systems and Comprehensive Evaluation (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T42-EN-900,technical,T42,面板回归、计量经济与因果识别,"Panel Regression, Econometrics and Causal Identification",面板回归、计量经济与因果识别（父主题）,"Panel Regression, Econometrics and Causal Identification (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T43-EN-900,technical,T43,社会网络与复杂网络分析,Social and Complex Network Analysis,社会网络与复杂网络分析（父主题）,Social and Complex Network Analysis (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T44-EN-900,technical,T44,耦合协调、障碍度与时空演化,"Coupling Coordination, Obstacle Analysis and Spatiotemporal Evolution",耦合协调、障碍度与时空演化（父主题）,"Coupling Coordination, Obstacle Analysis and Spatiotemporal Evolution (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T45-EN-900,technical,T45,文献计量与技术态势研判,Bibliometrics and Technology-Trend Assessment,文献计量与技术态势研判（父主题）,Bibliometrics and Technology-Trend Assessment (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T46-EN-900,technical,T46,理论机制、制度设计与政策路径,"Theoretical Mechanisms, Institutional Design and Policy Pathways",理论机制、制度设计与政策路径（父主题）,"Theoretical Mechanisms, Institutional Design and Policy Pathways (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T47-EN-900,technical,T47,数字孪生、软件平台与系统架构,"Digital Twins, Software Platforms and System Architecture",数字孪生、软件平台与系统架构（父主题）,"Digital Twins, Software Platforms and System Architecture (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T48-EN-900,technical,T48,空间统计、GIS与分区分析,"Spatial Statistics, GIS and Zoning Analysis",空间统计、GIS与分区分析（父主题）,"Spatial Statistics, GIS and Zoning Analysis (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T49-EN-900,technical,T49,控制策略与稳定性分析,Control Strategies and Stability Analysis,控制策略与稳定性分析（父主题）,Control Strategies and Stability Analysis (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,en,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
TR-T40-ZH-801,technical,T40,电力系统建模、潮流与等值计算,"Power-System Modeling, Power Flow and Equivalencing",短路计算与戴维南等值,Short-Circuit Calculation and Thevenin Equivalents,属于“电力系统建模、潮流与等值计算”父类，由全量语料中的明确规则证据建立主题锚点。,"A rule-anchored fine topic under Power-System Modeling, Power Flow and Equivalencing built from explicit full-corpus evidence.",zh,"['短路电流计算', '戴维南等值', '短路等值']","['短路电流计算', '戴维南等值', '短路等值']",[],2,"['ZH_0008', 'ZH_0034']","['含换流器型分布式电源配电网的不对称短路电流计算方法', '含逆变型分布式电源外电网的短路计算等值及其影响因素分析']",3,reviewed,,,0.4,0.27,8.1,v8_rule_anchor_full_corpus
TR-T48-ZH-801,technical,T48,空间统计、GIS与分区分析,"Spatial Statistics, GIS and Zoning Analysis",可达性、设施配置与空间配给,"Accessibility, Facility Allocation and Spatial Provision",属于“空间统计、GIS与分区分析”父类，由全量语料中的明确规则证据建立主题锚点。,"A rule-anchored fine topic under Spatial Statistics, GIS and Zoning Analysis built from explicit full-corpus evidence.",zh,"['空间可达性', '空间配给', '设施配置', '供需空间']","['空间可达性', '空间配给', '设施配置', '供需空间']",[],2,"['ZH_0049', 'ZH_0138']","['城乡居家养老服务设施空间配给均等性研究——以苏州市为例', '城市居住区绿色空间可达性的社会与制度影响机制——以宁波为例']",3,reviewed,,,0.4,0.27,8.1,v8_rule_anchor_full_corpus
