topic_id,axis,parent_category_id,parent_label_zh,parent_label_en,topic_name_zh,topic_name_en,definition_zh,definition_en,language,aliases,positive_evidence,negative_evidence,support_count,prototype_document_ids,prototype_titles,granularity_level,status,cluster_stability_nmi,parent_silhouette,direct_match_threshold,review_match_threshold,version,discovery_source
AS-A39-ZH-900,application,A39,区域经济、城市群与空间发展,"Regional Economy, Urban Agglomerations and Spatial Development",区域经济、城市群与空间发展（未细分）,"Regional Economy, Urban Agglomerations and Spatial Development (Unresolved Subtopic)",证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],"['区域差异', '空间关联', '省域']",29,"['ZH_0739', 'ZH_0610', 'ZH_0905', 'ZH_0419', 'ZH_0572']","['中国区域经济差异问题研究综述', '中国区域经济增长条件趋同研究', '吉林省区域经济增长的趋同性研究', '基于购买力平价的江苏省区域经济分异', '改革开放以来江苏省区域经济差异格局演化研究']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
AS-A40-ZH-001,application,A40,数字经济、技术创新与创新网络,"Digital Economy, Technological Innovation and Innovation Networks",数字经济与数字化转型,Digital Economy and Digital Transformation,属于“数字经济、技术创新与创新网络”父类，核心边界由数字经济、数字化转型等证据确定。,"A seeded fine-grained topic under Digital Economy, Technological Innovation and Innovation Networks.",zh,"['数字经济', '数字化转型']","['数字经济', '数字化转型']","['专利创新', '创新网络', '技术创新']",7,"['ZH_0160', 'ZH_0147', 'ZH_0146', 'ZH_0025', 'ZH_0022']","['基于土地利用的数字经济赋能中国城市高质量发展的机制与效应', '中原城市群城市高质量发展时空格局与影响因素', '数字经济驱动城市产业结构升级的时空演变', '黄河上游地区市域数字经济与绿色发展耦合协调度及提升路径', '“技术—组织—环境”视域下数字经济赋能低碳转型发展的路径']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
AS-A40-ZH-002,application,A40,数字经济、技术创新与创新网络,"Digital Economy, Technological Innovation and Innovation Networks",专利创新与区域创新网络,Patent Innovation and Regional Innovation Networks,属于“数字经济、技术创新与创新网络”父类，核心边界由专利创新、创新网络、技术创新等证据确定。,"A seeded fine-grained topic under Digital Economy, Technological Innovation and Innovation Networks.",zh,"['专利创新', '创新网络', '技术创新']","['专利创新', '创新网络', '技术创新']","['数字经济', '数字化转型']",8,"['ZH_0003', 'ZH_0148', 'ZH_0520', 'ZH_0907', 'ZH_0459']","['三大城市群数字技术专利创新网络演化比较研究', '多维邻近下中国绿色创新网络空间结构特征及机制识别', '演化经济地理学视角下创新网络研究进展与展望', '广东省城市创新发展水平及其网络结构演化', '长江经济带城市协同发展格局及其优化策略初探']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
AS-A40-ZH-900,application,A40,数字经济、技术创新与创新网络,"Digital Economy, Technological Innovation and Innovation Networks",数字经济、技术创新与创新网络（未细分）,"Digital Economy, Technological Innovation and Innovation Networks (Unresolved Subtopic)",证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],"['数字经济', '数字化转型']",11,"['ZH_0919', 'ZH_0712', 'ZH_0880', 'ZH_0124', 'ZH_0749']","['2050中国:全面建成世界科技创新强国', '我国国际科技合作政策演进研究及对新时期政策布局的思考', '从关键指标看我国世界科技强国建设――基于《国家创新指数报告》的分析', '聚智引才咨政创新 打造大湾区思想新高地——大湾区科学论坛回顾与展望', '构建科技创新“双循环”新发展格局']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
AS-A41-ZH-001,application,A41,城镇化、共同富裕与城乡融合,"Urbanization, Common Prosperity and Urban-Rural Integration",共同富裕测度与区域差异,Common Prosperity Measurement and Regional Disparity,属于“城镇化、共同富裕与城乡融合”父类，核心边界由共同富裕等证据确定。,"A seeded fine-grained topic under Urbanization, Common Prosperity and Urban-Rural Integration.",zh,['共同富裕'],['共同富裕'],"['新型城镇化', '城镇化', '城乡融合']",4,"['ZH_0004', 'ZH_0069', 'ZH_0078', 'ZH_0079']","['中国省域共同富裕水平测度、时空分异与障碍因素', '省域共同富裕水平测算及其时空演进', '浙江县域共同富裕的测度、评价及区域分异', '黄河流域绿色发展与共同富裕耦合协调水平变化及其影响因素']",3,reviewed,1.0,,0.4896,0.3596,8.0,v8_seeded_boundary_topic
AS-A41-ZH-002,application,A41,城镇化、共同富裕与城乡融合,"Urbanization, Common Prosperity and Urban-Rural Integration",新型城镇化与城乡融合,New Urbanization and Urban-Rural Integration,属于“城镇化、共同富裕与城乡融合”父类，核心边界由新型城镇化、城镇化、城乡融合等证据确定。,"A seeded fine-grained topic under Urbanization, Common Prosperity and Urban-Rural Integration.",zh,"['新型城镇化', '城镇化', '城乡融合']","['新型城镇化', '城镇化', '城乡融合']",['共同富裕'],9,"['ZH_0080', 'ZH_0026', 'ZH_0051', 'ZH_0161', 'ZH_0074']","['完善城乡融合发展体制机制研究', '省域新型城镇化与共同富裕耦合协调水平的时空特征及其影响因素', '长三角乡村旅游典型县新型城镇化与乡村共同富裕的共生演进的实证分析', '长江经济带市域数字经济与城乡融合发展耦合协调格局及其作用机制', '新时期自然资源要素促进城乡融合发展：目标选择与政策设计']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
AS-A41-ZH-003,application,A41,城镇化、共同富裕与城乡融合,"Urbanization, Common Prosperity and Urban-Rural Integration",城市空间结构、人口集聚与多中心,"Urban Spatial Structure, Population Agglomeration and Polycentricity",属于“城镇化、共同富裕与城乡融合”父类，核心边界由城市空间、人口密度、多中心、人口集聚等证据确定。,"A seeded fine-grained topic under Urbanization, Common Prosperity and Urban-Rural Integration.",zh,"['城市空间', '人口密度', '多中心', '人口集聚']","['城市空间', '人口密度', '多中心', '人口集聚']",['共同富裕'],3,"['ZH_0949', 'ZH_0695', 'ZH_0675']","['典型旅游城市空间形态演变及影响因素——以张家界为例', '“单位制”城市空间的社会生产研究', '义乌市专业市场与城镇化发展互动关系']",3,reviewed,1.0,,0.5411,0.4111,8.0,v8_seeded_boundary_topic
AS-A41-ZH-900,application,A41,城镇化、共同富裕与城乡融合,"Urbanization, Common Prosperity and Urban-Rural Integration",城镇化、共同富裕与城乡融合（未细分）,"Urbanization, Common Prosperity and Urban-Rural Integration (Unresolved Subtopic)",证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],['共同富裕'],4,"['ZH_1000', 'ZH_0475', 'ZH_0553', 'ZH_0133']","['广东省城镇化经济发展空间分析', '衡阳市城镇化进程的障碍与对策研究', '城乡共建新区:大都市区城乡空间统筹的新路径及其机理探析——以长春市长德新区为例', '空间品质与区域价格水平——基于新空间经济学的分析']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
AS-A42-ZH-001,application,A42,农业农村、土地与乡村振兴,"Agriculture, Rural Land and Rural Revitalization",耕地保护、粮食安全与农业资源,"Farmland Protection, Food Security and Agricultural Resources",属于“农业农村、土地与乡村振兴”父类，核心边界由耕地、粮食安全、农业资源等证据确定。,"A seeded fine-grained topic under Agriculture, Rural Land and Rural Revitalization.",zh,"['耕地', '粮食安全', '农业资源']","['耕地', '粮食安全', '农业资源']","['乡村振兴', '农户', '农村治理']",5,"['ZH_0446', 'ZH_0172', 'ZH_0673', 'ZH_0839', 'ZH_0495']","['黄河下游水土匹配系数与粮食生产协调发展测度及影响因素', '中国粮食生产韧性的时空格局及其影响因素', '加强土壤和产地环境管理 促进农业可持续发展', '我国区域粮食安全演变:1949—2008', '我国耕地资源开发利用的问题与整治对策']",3,stable,1.0,,0.4174,0.2874,8.0,v8_seeded_boundary_topic
AS-A42-ZH-002,application,A42,农业农村、土地与乡村振兴,"Agriculture, Rural Land and Rural Revitalization",乡村振兴、农户行为与农村治理,"Rural Revitalization, Farmer Behavior and Rural Governance",属于“农业农村、土地与乡村振兴”父类，核心边界由乡村振兴、农户、农村治理等证据确定。,"A seeded fine-grained topic under Agriculture, Rural Land and Rural Revitalization.",zh,"['乡村振兴', '农户', '农村治理']","['乡村振兴', '农户', '农村治理']","['耕地', '粮食安全', '农业资源']",12,"['ZH_0795', 'ZH_0100', 'ZH_0755', 'ZH_0409', 'ZH_0167']","['镇域发展研究进展与展望', '省域农村基础设施建设与乡村振兴的耦合协调发展研究', '文旅融合导向下的乡村振兴发展机制与模式', '辽宁省乡村多功能评价和演变特征分析', '乡村振兴与新型城镇化良性耦合——中国式城乡现代化发展科学内涵与时代选择']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
AS-A42-ZH-900,application,A42,农业农村、土地与乡村振兴,"Agriculture, Rural Land and Rural Revitalization",农业农村、土地与乡村振兴（未细分）,"Agriculture, Rural Land and Rural Revitalization (Unresolved Subtopic)",证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],"['耕地', '粮食安全', '农业资源']",31,"['ZH_0925', 'ZH_0543', 'ZH_0466', 'ZH_0737', 'ZH_0972']","['中国粮食生产区域差异的多尺度分析', '江苏粮食生产地域分化的耕地因素分解', '甘肃省粮食产量变化的驱动分析及趋势预测', '中国化肥消费强度变化驱动效应时空差异与影响因素解析', '中国牧草产业地理集聚特征及影响因素']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
AS-A43-ZH-001,application,A43,产业结构、制造业与企业发展,"Industrial Structure, Manufacturing and Enterprise Development",产业结构升级与绿色转型,Industrial Restructuring and Green Transformation,属于“产业结构、制造业与企业发展”父类，核心边界由产业结构、产业升级等证据确定。,"A seeded fine-grained topic under Industrial Structure, Manufacturing and Enterprise Development.",zh,"['产业结构', '产业升级']","['产业结构', '产业升级']","['产业链', '产业集群', '产业转移']",10,"['ZH_0724', 'ZH_0589', 'ZH_0393', 'ZH_0549', 'ZH_0048']","['河南省产业结构演进与机理探究', '河南省承接产业转移区域差异及影响因素', '长江中上游地区承接东部地区产业转移的实证分析', '苏、鲁产业结构比较分析', '长江经济带城市生态财富与产业结构变迁的空间关联及互动效应']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
AS-A43-ZH-002,application,A43,产业结构、制造业与企业发展,"Industrial Structure, Manufacturing and Enterprise Development",产业链、产业集群与产业转移,"Industrial Chains, Clusters and Relocation",属于“产业结构、制造业与企业发展”父类，核心边界由产业链、产业集群、产业转移等证据确定。,"A seeded fine-grained topic under Industrial Structure, Manufacturing and Enterprise Development.",zh,"['产业链', '产业集群', '产业转移']","['产业链', '产业集群', '产业转移']","['产业结构', '产业升级']",9,"['ZH_0486', 'ZH_0759', 'ZH_0752', 'ZH_0474', 'ZH_0835']","['我国新材料产业集群发展战略研究', '广东虎门镇服装加工产业集群发展研究', '多维视角下长株潭工程机械产业集群成长机制', '集群社会资本对企业自主创新能力影响的实证研究', '文化生态视角下的产业集群演化与升级']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
AS-A43-ZH-900,application,A43,产业结构、制造业与企业发展,"Industrial Structure, Manufacturing and Enterprise Development",产业结构、制造业与企业发展（未细分）,"Industrial Structure, Manufacturing and Enterprise Development (Unresolved Subtopic)",证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],"['产业结构', '产业升级']",11,"['ZH_0101', 'ZH_0162', 'ZH_0387', 'ZH_0485', 'ZH_0799']","['长三角地区科技型中小企业发展的时空格局及其影响因素', '长三角地区智能设备制造业空间布局演化及影响因素', '民营经济强镇的企业空间格局及其影响因素——以晋江市陈埭镇鞋服企业为例', '产业链延伸与资源型城市演化研究——以安徽省铜陵市为例', '粤港澳大湾区产业融合驱动全要素生产率增长研究——以制造业与生产性服务业融合为例']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
AS-A44-ZH-001,application,A44,绿色低碳、生态保护与环境治理,"Green and Low-Carbon Development, Ecological and Environmental Governance",生态保护、修复与适应性管理,"Ecological Conservation, Restoration and Adaptive Management",属于“绿色低碳、生态保护与环境治理”父类，核心边界由生态保护、生态修复、适应性管理等证据确定。,"A seeded fine-grained topic under Green and Low-Carbon Development, Ecological and Environmental Governance.",zh,"['生态保护', '生态修复', '适应性管理']","['生态保护', '生态修复', '适应性管理']","['绿色发展', '生态财富', '绿色低碳']",5,"['ZH_0593', 'ZH_0047', 'ZH_0793', 'ZH_0800', 'ZH_0672']","['关于粤港澳大湾区一体化生态保护修复的思考与建议', '基于自然的青藏高原一体化生态保护修复优化管理', '以生态保护为前提开发开化旅游业', '优化生态建设布局 提升固碳能力的政策途径', '呼包银榆资源型经济区城市化与空间规划策略']",3,stable,1.0,,0.4092,0.2792,8.0,v8_seeded_boundary_topic
AS-A44-ZH-002,application,A44,绿色低碳、生态保护与环境治理,"Green and Low-Carbon Development, Ecological and Environmental Governance",绿色发展与生态财富,Green Development and Ecological Wealth,属于“绿色低碳、生态保护与环境治理”父类，核心边界由绿色发展、生态财富、绿色低碳等证据确定。,"A seeded fine-grained topic under Green and Low-Carbon Development, Ecological and Environmental Governance.",zh,"['绿色发展', '生态财富', '绿色低碳']","['绿色发展', '生态财富', '绿色低碳']","['生态保护', '生态修复', '适应性管理']",4,"['ZH_0366', 'ZH_0380', 'ZH_0605', 'ZH_0413']","['碳交易政策对高耗能企业碳排放强度的影响', '低碳城市试点对工业用地配置的影响及空间效应', '论我国畜牧业可持续发展', '基于物质流分析的区域工业生态效率评价——以湖南省为例']",3,reviewed,1.0,,0.4634,0.3334,8.0,v8_seeded_boundary_topic
AS-A44-ZH-900,application,A44,绿色低碳、生态保护与环境治理,"Green and Low-Carbon Development, Ecological and Environmental Governance",绿色低碳、生态保护与环境治理（未细分）,"Green and Low-Carbon Development, Ecological and Environmental Governance (Unresolved Subtopic)",证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],"['生态保护', '生态修复', '适应性管理']",6,"['ZH_0456', 'ZH_0976', 'ZH_0637', 'ZH_0265', 'ZH_0792']","['中国中部六省的碳排放趋势研究', '低碳视角下长江经济带土地利用碳排放的空间分异', '碳中和愿景下的能源变革', '计及多主体全生命周期碳计量的能量与调频市场运行策略', '碳中和目标下美国氢能战略转型及特征分析']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
AS-A45-ZH-001,application,A45,旅游、文化与文旅融合,"Tourism, Culture and Culture-Tourism Integration",旅游流、旅游经济与空间联系,"Tourism Flows, Tourism Economy and Spatial Linkages",属于“旅游、文化与文旅融合”父类，核心边界由旅游流、旅游经济、游客等证据确定。,"A seeded fine-grained topic under Tourism, Culture and Culture-Tourism Integration.",zh,"['旅游流', '旅游经济', '游客']","['旅游流', '旅游经济', '游客']","['文旅融合', '文化遗产']",7,"['ZH_0816', 'ZH_0820', 'ZH_0558', 'ZH_0422', 'ZH_0592']","['基于时间距离视域下城市旅游经济联系测度与空间整合——以长江三角洲地区为例', '节假日旅游流时空分异及其形成机制——以云南省为例', '大西安旅游圈旅游规模分布演变及空间特征', '河南省城市入境旅游规模与位序差异化', '“8·8”九寨沟地震冲击下区域旅游经济联系的格局及影响因素']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
AS-A45-ZH-002,application,A45,旅游、文化与文旅融合,"Tourism, Culture and Culture-Tourism Integration",文旅融合与文化遗产保护,Culture-Tourism Integration and Heritage Conservation,属于“旅游、文化与文旅融合”父类，核心边界由文旅融合、文化遗产等证据确定。,"A seeded fine-grained topic under Tourism, Culture and Culture-Tourism Integration.",zh,"['文旅融合', '文化遗产']","['文旅融合', '文化遗产']","['旅游流', '旅游经济', '游客']",7,"['ZH_0957', 'ZH_0050', 'ZH_0384', 'ZH_0433', 'ZH_0448']","['符号化运作:世界文化遗产旅游地创新发展的路径选择——以湖北武当山为例', '符号视角下城市街巷地名的空间特征及旅游化利用——以沈阳市为例', '全域视角下旅游廊道构建与网络体系评价——以渭南市为例', '基于文化遗产视角的陵墓遗址旅游开发——以乾陵、西夏王陵和明十三陵为例', '世界文明格局演进与文化遗产保护战略']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
AS-A45-ZH-003,application,A45,旅游、文化与文旅融合,"Tourism, Culture and Culture-Tourism Integration",乡村旅游与社区发展,Rural Tourism and Community Development,属于“旅游、文化与文旅融合”父类，核心边界由乡村旅游、旅游村、社区参与等证据确定。,"A seeded fine-grained topic under Tourism, Culture and Culture-Tourism Integration.",zh,"['乡村旅游', '旅游村', '社区参与']","['乡村旅游', '旅游村', '社区参与']","['旅游流', '旅游经济', '游客']",6,"['ZH_0378', 'ZH_0362', 'ZH_0067', 'ZH_0580', 'ZH_0638']","['业态分类视角下湖南省乡村旅游产业空间分布特征及影响机理', '基于抖音数据的浙江省景区村庄网络关注度的空间分异及其影响因素', '旅游专业大学生乡村旅游创业意向的影响因素', '山东省农业旅游空间结构发育特征、优化模式及其驱动机制', '区域旅游扶贫类型与模式研究——以大别山集中连片特困区36个县(市)为例']",3,stable,1.0,,0.4,0.27,8.0,v8_seeded_boundary_topic
AS-A45-ZH-900,application,A45,旅游、文化与文旅融合,"Tourism, Culture and Culture-Tourism Integration",旅游、文化与文旅融合（未细分）,"Tourism, Culture and Culture-Tourism Integration (Unresolved Subtopic)",证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],"['旅游流', '旅游经济', '游客']",27,"['ZH_0490', 'ZH_0654', 'ZH_0471', 'ZH_0621', 'ZH_0066']","['长沙市休闲旅游资源空间分布特征及形成机制', '中国高原生态旅游发展潜力评价', '电影引致旅游的理论模型与计量分析', '基于网络关注度的湖南省居民旅游需求时空特征', '基于行动者网络的生态旅游地多元主体冲突的演变及形成机制——以湖北省神农架为例']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
AS-A46-ZH-900,application,A46,交通物流与公共基础设施,"Transport, Logistics and Public Infrastructure",交通物流与公共基础设施（未细分）,"Transport, Logistics and Public Infrastructure (Unresolved Subtopic)",证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],[],23,"['ZH_0843', 'ZH_0641', 'ZH_0410', 'ZH_0715', 'ZH_0643']","['广佛都市圈公路网络通达性及其空间格局', '基于铁路网的中国主要城市中心性的空间格局', '基于可达性的医疗服务功能空间分异特征及其服务强度研究——以河北省张家口市为例', '中国抖音直播带货行业发展的空间分异及影响因素', '基于城乡统筹的公路交通建设模式与路径研究——以长株潭为例']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
AS-A47-ZH-900,application,A47,公共服务、社会治理与民生,"Public Services, Social Governance and Livelihood",公共服务、社会治理与民生（未细分）,"Public Services, Social Governance and Livelihood (Unresolved Subtopic)",证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],[],1,['ZH_0922'],['撤县(市)设区对城市公共服务配置和空间布局的影响与作用机理'],2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
AS-A50-ZH-001,application,A50,金融贸易、投资与开放经济,"Finance, Trade, Investment and Open Economy",金融、资本市场与风险,"Finance, Capital Markets and Risk",属于“金融贸易、投资与开放经济”父类，核心边界由金融、资本市场、银行等证据确定。,"A seeded fine-grained topic under Finance, Trade, Investment and Open Economy.",zh,"['金融', '资本市场', '银行']","['金融', '资本市场', '银行']","['贸易', '出口', '自贸区', '一带一路']",3,"['ZH_0452', 'ZH_0398', 'ZH_0479']","['江浙沪城市商业银行竞争力及其影响因素分析', '深化科技与金融结合 赋能企业高质量创新', '中国金融中心的等级制网络分析——以改革开放以来资本市场中介的成长为例']",3,reviewed,1.0,,0.532,0.402,8.0,v8_seeded_boundary_topic
AS-A50-ZH-002,application,A50,金融贸易、投资与开放经济,"Finance, Trade, Investment and Open Economy",贸易、出口与开放经济,"Trade, Exports and Open Economy",属于“金融贸易、投资与开放经济”父类，核心边界由贸易、出口、自贸区、一带一路等证据确定。,"A seeded fine-grained topic under Finance, Trade, Investment and Open Economy.",zh,"['贸易', '出口', '自贸区', '一带一路']","['贸易', '出口', '自贸区', '一带一路']","['金融', '资本市场', '银行']",4,"['ZH_0407', 'ZH_0461', 'ZH_0651', 'ZH_0158']","['“一带一路”沿线国家投资环境评价', '“一带一路”沿线国家安全形势评估及对策', '中国对欧盟直接投资(OFDI)的时空特征及影响因素', '海运服务贸易网络结构演变与各国角色识别']",3,reviewed,1.0,,0.4473,0.3173,8.0,v8_seeded_boundary_topic
AS-A50-ZH-900,application,A50,金融贸易、投资与开放经济,"Finance, Trade, Investment and Open Economy",金融贸易、投资与开放经济（未细分）,"Finance, Trade, Investment and Open Economy (Unresolved Subtopic)",证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],"['金融', '资本市场', '银行']",10,"['ZH_0663', 'ZH_0841', 'ZH_0970', 'ZH_0743', 'ZH_0893']","['我国中心城市金融集聚水平与空间格局研究', '天津市经济发展的重心空间演变及未来展望', '我国省际区域的知识产权保护、出口商品结构与TFP联动', '欧盟一体化与经济增长趋同性研究', '武汉城市圈科技金融效率时空特征与趋同演化分析']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
AS-A51-ZH-900,application,A51,资源能源、海洋与国土空间,"Resources, Energy, Oceans and Territorial Space",资源能源、海洋与国土空间（未细分）,"Resources, Energy, Oceans and Territorial Space (Unresolved Subtopic)",证据不足以稳定映射到当前细主题，保留在父主题并进入后续增量发现。,Insufficient evidence for a stable fine-grained assignment; retained at the parent level.,zh,[],[],[],11,"['ZH_0962', 'ZH_0858', 'ZH_0432', 'ZH_0293', 'ZH_0878']","['开展近海生态系统长期观测 引领海洋生态系统健康研究', '对我国海洋科学研究战略的认识与思考', '东海浮标综合观测网络支撑海洋环境保护和防灾减灾预报', '中国科学院海洋研究所：七十五载深蓝志 科研巨擘映辉煌', '基于CD-ESDA模型的中国产业用水增长质量的时空格局分析']",2,reviewed,1.0,,0.52,0.36,8.0,v8_parent_fallback
AS-A01-ZH-900,application,A01,心血管与循环系统疾病,Cardiovascular and Circulatory Diseases,心血管与循环系统疾病（父主题）,Cardiovascular and Circulatory Diseases (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A02-ZH-900,application,A02,内分泌代谢与糖尿病,"Endocrine, Metabolic and Diabetes Disorders",内分泌代谢与糖尿病（父主题）,"Endocrine, Metabolic and Diabetes Disorders (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A03-ZH-900,application,A03,肿瘤与癌症诊疗,Oncology and Cancer Diagnosis/Treatment,肿瘤与癌症诊疗（父主题）,Oncology and Cancer Diagnosis/Treatment (Parent Topic),当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A05-ZH-900,application,A05,骨科肌肉与康复医学,"Orthopedics, Musculoskeletal and Rehabilitation Medicine",骨科肌肉与康复医学（父主题）,"Orthopedics, Musculoskeletal and Rehabilitation Medicine (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A06-ZH-900,application,A06,消化肝胆与胃肠疾病,"Digestive, Hepatobiliary and Gastrointestinal Diseases",消化肝胆与胃肠疾病（父主题）,"Digestive, Hepatobiliary and Gastrointestinal Diseases (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A07-ZH-900,application,A07,感染微生物与抗菌耐药,"Infectious Diseases, Microbiology and Antimicrobial Resistance",感染微生物与抗菌耐药（父主题）,"Infectious Diseases, Microbiology and Antimicrobial Resistance (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A11-ZH-900,application,A11,兽医、水产与动物健康,"Veterinary, Aquaculture and Animal Health",兽医、水产与动物健康（父主题）,"Veterinary, Aquaculture and Animal Health (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A13-ZH-900,application,A13,水环境、污染治理与废物资源化,"Water Environment, Pollution Control and Waste Valorization",水环境、污染治理与废物资源化（父主题）,"Water Environment, Pollution Control and Waste Valorization (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A14-ZH-900,application,A14,能源、电池与太阳能系统,"Energy, Batteries and Solar-Energy Systems",能源、电池与太阳能系统（父主题）,"Energy, Batteries and Solar-Energy Systems (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A16-ZH-900,application,A16,电子半导体与传感器件,"Electronics, Semiconductors and Sensor Devices",电子半导体与传感器件（父主题）,"Electronics, Semiconductors and Sensor Devices (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A17-ZH-900,application,A17,光学光子、天线与射频,"Optics, Photonics, Antennas and Radio Frequency",光学光子、天线与射频（父主题）,"Optics, Photonics, Antennas and Radio Frequency (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
AS-A18-ZH-900,application,A18,土木岩土与交通基础设施,"Civil, Geotechnical and Transport Infrastructure",土木岩土与交通基础设施（父主题）,"Civil, Geotechnical and Transport Infrastructure (Parent Topic)",当前语言尚无足够样本形成稳定细主题，先映射到统一父主题。,Insufficient language-specific evidence for a stable fine-grained topic; mapped to the unified parent topic.,zh,[],[],[],0,[],[],2,parent_fallback,,,0.5,0.32,8.0,v8_taxonomy_parent_prototype
